ocid,id,contracts/0/id,contracts/0/signatories/0/id,contracts/0/signatories/0/name
ocds-lcuori-10920,ocds-lcuori-10920/01-contract,10920,HN-RTN-05019000040204,PACASA
ocds-lcuori-10920,ocds-lcuori-10920/01-contract,10920,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-10906,ocds-lcuori-10906/01-contract,10906,HN-RTN-05019000040204,PACASA
ocds-lcuori-10906,ocds-lcuori-10906/01-contract,10906,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-10888,ocds-lcuori-10888/01-contract,10888,HN-RTN-05019000040204,PACASA
ocds-lcuori-10888,ocds-lcuori-10888/01-contract,10888,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10875,ocds-lcuori-10875/01-contract,10875,HN-RTN-05019000040204,PACASA
ocds-lcuori-10875,ocds-lcuori-10875/01-contract,10875,lzlBXK-wrL0Br-NzBBWz,DIRECCION DEPARTAMENTAL DE YORO
ocds-lcuori-10858,ocds-lcuori-10858/01-contract,10858,HN-RTN-05019000040204,PACASA
ocds-lcuori-10858,ocds-lcuori-10858/01-contract,10858,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10854,ocds-lcuori-10854/01-contract,10854,HN-RTN-05019000040204,PACASA
ocds-lcuori-10854,ocds-lcuori-10854/01-contract,10854,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10843,ocds-lcuori-10843/01-contract,10843,HN-RTN-05019000040204,PACASA
ocds-lcuori-10843,ocds-lcuori-10843/01-contract,10843,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10826,ocds-lcuori-10826/01-contract,10826,HN-RTN-05019000040204,PACASA
ocds-lcuori-10826,ocds-lcuori-10826/01-contract,10826,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-10763,ocds-lcuori-10763/01-contract,10763,HN-RTN-05019000040204,PACASA
ocds-lcuori-10763,ocds-lcuori-10763/01-contract,10763,byPeXK-byP1K8-NzBWyw,DIRECCION DE EDUCACION SUPERIOR
ocds-lcuori-10738,ocds-lcuori-10738/01-contract,10738,HN-RTN-05019000040204,PACASA
ocds-lcuori-10738,ocds-lcuori-10738/01-contract,10738,byPeXK-byP1K8-PKJ7rO,DIRECCION CUROC
ocds-lcuori-10734,ocds-lcuori-10734/01-contract,10734,HN-RTN-05019000040204,PACASA
ocds-lcuori-10734,ocds-lcuori-10734/01-contract,10734,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10693,ocds-lcuori-10693/01-contract,10693,HN-RTN-05019000040204,PACASA
ocds-lcuori-10693,ocds-lcuori-10693/01-contract,10693,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10683,ocds-lcuori-10683/01-contract,10683,HN-RTN-05019000040204,PACASA
ocds-lcuori-10683,ocds-lcuori-10683/01-contract,10683,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-10679,ocds-lcuori-10679/01-contract,10679,HN-RTN-05019000040204,PACASA
ocds-lcuori-10679,ocds-lcuori-10679/01-contract,10679,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10637,ocds-lcuori-10637/01-contract,10637,HN-RTN-05019000040204,PACASA
ocds-lcuori-10637,ocds-lcuori-10637/01-contract,10637,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10604,ocds-lcuori-10604/01-contract,10604,HN-RTN-05019000040204,PACASA
ocds-lcuori-10604,ocds-lcuori-10604/01-contract,10604,NzBWWy-byP1K8-az8Qyd,INDUSTRIA MILITAR DE LAS FUERZAS ARMADAS IMFFAA
ocds-lcuori-10561,ocds-lcuori-10561/01-contract,10561,HN-RTN-05019000040204,PACASA
ocds-lcuori-10561,ocds-lcuori-10561/01-contract,10561,BzXX7z-byP1K8-byQqyG,FRANQUICIAS ADUANERAS
ocds-lcuori-10542,ocds-lcuori-10542/01-contract,10542,HN-RTN-05019000040204,PACASA
ocds-lcuori-10542,ocds-lcuori-10542/01-contract,10542,xzkmQK-byP1K8-byP1K8,ENTE REGULADOR DE LOS SERVICIOS DE AGUA POTABLE Y SANEAM.
ocds-lcuori-10461,ocds-lcuori-10461/01-contract,10461,HN-RTN-05019000040204,PACASA
ocds-lcuori-10461,ocds-lcuori-10461/01-contract,10461,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10452,ocds-lcuori-10452/01-contract,10452,HN-RTN-05019000040204,PACASA
ocds-lcuori-10452,ocds-lcuori-10452/01-contract,10452,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10447,ocds-lcuori-10447/01-contract,10447,HN-RTN-05019000040204,PACASA
ocds-lcuori-10447,ocds-lcuori-10447/01-contract,10447,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10437,ocds-lcuori-10437/01-contract,10437,HN-RTN-05019000040204,PACASA
ocds-lcuori-10437,ocds-lcuori-10437/01-contract,10437,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-10353,ocds-lcuori-10353/01-contract,10353,HN-RTN-05019000040204,PACASA
ocds-lcuori-10353,ocds-lcuori-10353/01-contract,10353,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10328,ocds-lcuori-10328/01-contract,10328,HN-RTN-05019000040204,PACASA
ocds-lcuori-10328,ocds-lcuori-10328/01-contract,10328,xzkmQK-byP1K8-byP1K8,ENTE REGULADOR DE LOS SERVICIOS DE AGUA POTABLE Y SANEAM.
ocds-lcuori-10314,ocds-lcuori-10314/01-contract,10314,HN-RTN-05019000040204,PACASA
ocds-lcuori-10314,ocds-lcuori-10314/01-contract,10314,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10304,ocds-lcuori-10304/01-contract,10304,HN-RTN-05019000040204,PACASA
ocds-lcuori-10304,ocds-lcuori-10304/01-contract,10304,xzkmQK-byP1K8-byP1K8,ENTE REGULADOR DE LOS SERVICIOS DE AGUA POTABLE Y SANEAM.
ocds-lcuori-10297,ocds-lcuori-10297/01-contract,10297,HN-RTN-05019000040204,PACASA
ocds-lcuori-10297,ocds-lcuori-10297/01-contract,10297,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10284,ocds-lcuori-10284/01-contract,10284,HN-RTN-05019000040204,PACASA
ocds-lcuori-10284,ocds-lcuori-10284/01-contract,10284,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10280,ocds-lcuori-10280/01-contract,10280,HN-RTN-05019000040204,PACASA
ocds-lcuori-10280,ocds-lcuori-10280/01-contract,10280,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10278,ocds-lcuori-10278/01-contract,10278,HN-RTN-05019000040204,PACASA
ocds-lcuori-10278,ocds-lcuori-10278/01-contract,10278,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10277,ocds-lcuori-10277/01-contract,10277,HN-RTN-05019000040204,PACASA
ocds-lcuori-10277,ocds-lcuori-10277/01-contract,10277,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10260,ocds-lcuori-10260/01-contract,10260,HN-RTN-05019000040204,PACASA
ocds-lcuori-10260,ocds-lcuori-10260/01-contract,10260,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10249,ocds-lcuori-10249/01-contract,10249,HN-RTN-05019000040204,PACASA
ocds-lcuori-10249,ocds-lcuori-10249/01-contract,10249,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10227,ocds-lcuori-10227/01-contract,10227,HN-RTN-05019000040204,PACASA
ocds-lcuori-10227,ocds-lcuori-10227/01-contract,10227,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-10217,ocds-lcuori-10217/01-contract,10217,HN-RTN-05019000040204,PACASA
ocds-lcuori-10217,ocds-lcuori-10217/01-contract,10217,mKebrp-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10195,ocds-lcuori-10195/01-contract,10195,HN-RTN-05019000040204,PACASA
ocds-lcuori-10195,ocds-lcuori-10195/01-contract,10195,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10171,ocds-lcuori-10171/01-contract,10171,HN-RTN-05019000040204,PACASA
ocds-lcuori-10171,ocds-lcuori-10171/01-contract,10171,by46gr-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-10076,ocds-lcuori-10076/01-contract,10076,HN-RTN-05019000040204,PACASA
ocds-lcuori-10076,ocds-lcuori-10076/01-contract,10076,byPB2r-byP1K8-wrLByx,SUBGERENCIA ADMINISTRATIVA FINANCIERA
ocds-lcuori-10020,ocds-lcuori-10020/01-contract,10020,HN-RTN-05019000040204,PACASA
ocds-lcuori-10020,ocds-lcuori-10020/01-contract,10020,byPeXK-byP1K8-VyO4dK,COMISION DE CONTROL DE GESTION
ocds-lcuori-9942,ocds-lcuori-9942/01-contract,9942,HN-RTN-05019000040204,PACASA
ocds-lcuori-9942,ocds-lcuori-9942/01-contract,9942,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-9916,ocds-lcuori-9916/01-contract,9916,HN-RTN-05019000040204,PACASA
ocds-lcuori-9916,ocds-lcuori-9916/01-contract,9916,BzXX7z-byP1K8-OzGAKn,DIRECCION GENERAL DE CREDITO PUBLICO
ocds-lcuori-9902,ocds-lcuori-9902/01-contract,9902,HN-RTN-05019000040204,PACASA
ocds-lcuori-9902,ocds-lcuori-9902/01-contract,9902,gywRvz-byP1K8-lzWOzp,DIRECCION GENERAL DE EMPLEO
ocds-lcuori-9852,ocds-lcuori-9852/01-contract,9852,HN-RTN-05019000040204,PACASA
ocds-lcuori-9852,ocds-lcuori-9852/01-contract,9852,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9845,ocds-lcuori-9845/01-contract,9845,HN-RTN-05019000040204,PACASA
ocds-lcuori-9845,ocds-lcuori-9845/01-contract,9845,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9810,ocds-lcuori-9810/01-contract,9810,HN-RTN-05019000040204,PACASA
ocds-lcuori-9810,ocds-lcuori-9810/01-contract,9810,6y6kKW-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-9799,ocds-lcuori-9799/01-contract,9799,HN-RTN-05019000040204,PACASA
ocds-lcuori-9799,ocds-lcuori-9799/01-contract,9799,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9746,ocds-lcuori-9746/01-contract,9746,HN-RTN-05019000040204,PACASA
ocds-lcuori-9746,ocds-lcuori-9746/01-contract,9746,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-9712,ocds-lcuori-9712/01-contract,9712,HN-RTN-05019000040204,PACASA
ocds-lcuori-9712,ocds-lcuori-9712/01-contract,9712,BzXX7z-byP1K8-xzkQKd,UNIDAD DE GENERO
ocds-lcuori-9704,ocds-lcuori-9704/01-contract,9704,HN-RTN-05019000040204,PACASA
ocds-lcuori-9704,ocds-lcuori-9704/01-contract,9704,VyMJlK-byP1K8-wr1v3z,SECRETARIA GENERAL
ocds-lcuori-9677,ocds-lcuori-9677/01-contract,9677,HN-RTN-05019000040204,PACASA
ocds-lcuori-9677,ocds-lcuori-9677/01-contract,9677,NzBWWy-byP1K8-6Kdoye,SERVICIOS ADMINISTRATIVOS Y CONTABLES
ocds-lcuori-9663,ocds-lcuori-9663/01-contract,9663,HN-RTN-05019000040204,PACASA
ocds-lcuori-9663,ocds-lcuori-9663/01-contract,9663,byPeXK-byP1K8-5y2ZyN,DIRECCION CURC
ocds-lcuori-9630,ocds-lcuori-9630/01-contract,9630,HN-RTN-05019000040204,PACASA
ocds-lcuori-9630,ocds-lcuori-9630/01-contract,9630,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-9624,ocds-lcuori-9624/01-contract,9624,HN-RTN-05019000040204,PACASA
ocds-lcuori-9624,ocds-lcuori-9624/01-contract,9624,byPeXK-byP1K8-wrLByx,RECTORIA
ocds-lcuori-9608,ocds-lcuori-9608/01-contract,9608,HN-RTN-05019000040204,PACASA
ocds-lcuori-9608,ocds-lcuori-9608/01-contract,9608,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-9564,ocds-lcuori-9564/01-contract,9564,HN-RTN-05019000040204,PACASA
ocds-lcuori-9564,ocds-lcuori-9564/01-contract,9564,byPeXK-7zv2zR-OK94yQ,DIRECCION CURLP
ocds-lcuori-9540,ocds-lcuori-9540/01-contract,9540,HN-RTN-05019000040204,PACASA
ocds-lcuori-9540,ocds-lcuori-9540/01-contract,9540,BzXX7z-byP1K8-JyjxrP,UNIDAD ADMINISTRADORA DE PROYECTOS
ocds-lcuori-9529,ocds-lcuori-9529/01-contract,9529,HN-RTN-05019000040204,PACASA
ocds-lcuori-9529,ocds-lcuori-9529/01-contract,9529,lzlBXK-ZK59Kp-RKZayY,DIRECCION DEPARTAMENTAL DE COPAN
ocds-lcuori-9506,ocds-lcuori-9506/01-contract,9506,HN-RTN-05019000040204,PACASA
ocds-lcuori-9506,ocds-lcuori-9506/01-contract,9506,7rqErZ-byP1K8-byP1K8,PLAN DE NACION
ocds-lcuori-9473,ocds-lcuori-9473/01-contract,9473,HN-RTN-05019000040204,PACASA
ocds-lcuori-9473,ocds-lcuori-9473/01-contract,9473,nz0ARy-byP1K8-JyjxrP,.
ocds-lcuori-9467,ocds-lcuori-9467/01-contract,9467,HN-RTN-05019000040204,PACASA
ocds-lcuori-9467,ocds-lcuori-9467/01-contract,9467,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9460,ocds-lcuori-9460/01-contract,9460,HN-RTN-05019000040204,PACASA
ocds-lcuori-9460,ocds-lcuori-9460/01-contract,9460,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9434,ocds-lcuori-9434/01-contract,9434,HN-RTN-05019000040204,PACASA
ocds-lcuori-9434,ocds-lcuori-9434/01-contract,9434,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-9433,ocds-lcuori-9433/01-contract,9433,HN-RTN-05019000040204,PACASA
ocds-lcuori-9433,ocds-lcuori-9433/01-contract,9433,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9414,ocds-lcuori-9414/01-contract,9414,HN-RTN-05019000040204,PACASA
ocds-lcuori-9414,ocds-lcuori-9414/01-contract,9414,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-9402,ocds-lcuori-9402/01-contract,9402,HN-RTN-05019000040204,PACASA
ocds-lcuori-9402,ocds-lcuori-9402/01-contract,9402,NzBWWy-byP1K8-5y2ZyN,UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-9351,ocds-lcuori-9351/01-contract,9351,HN-RTN-05019000040204,PACASA
ocds-lcuori-9351,ocds-lcuori-9351/01-contract,9351,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-9317,ocds-lcuori-9317/01-contract,9317,HN-RTN-05019000040204,PACASA
ocds-lcuori-9317,ocds-lcuori-9317/01-contract,9317,NzBkRy-byP1K8-prbvrM,Direccion de Programas Especiales
ocds-lcuori-9291,ocds-lcuori-9291/01-contract,9291,HN-RTN-05019000040204,PACASA
ocds-lcuori-9291,ocds-lcuori-9291/01-contract,9291,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-9282,ocds-lcuori-9282/01-contract,9282,HN-RTN-05019000040204,PACASA
ocds-lcuori-9282,ocds-lcuori-9282/01-contract,9282,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-9226,ocds-lcuori-9226/01-contract,9226,HN-RTN-05019000040204,PACASA
ocds-lcuori-9226,ocds-lcuori-9226/01-contract,9226,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-9198,ocds-lcuori-9198/01-contract,9198,HN-RTN-05019000040204,PACASA
ocds-lcuori-9198,ocds-lcuori-9198/01-contract,9198,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-9163,ocds-lcuori-9163/01-contract,9163,HN-RTN-05019000040204,PACASA
ocds-lcuori-9163,ocds-lcuori-9163/01-contract,9163,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-9162,ocds-lcuori-9162/01-contract,9162,HN-RTN-05019000040204,PACASA
ocds-lcuori-9162,ocds-lcuori-9162/01-contract,9162,OzGxvy-byP1K8-byP1K8,OFICINA  PRINCIPAL
ocds-lcuori-9141,ocds-lcuori-9141/01-contract,9141,HN-RTN-05019000040204,PACASA
ocds-lcuori-9141,ocds-lcuori-9141/01-contract,9141,byPeXK-byP1K8-az8Qyd,DECANATO CIENCIAS ECONOMICAS
ocds-lcuori-9137,ocds-lcuori-9137/01-contract,9137,HN-RTN-05019000040204,PACASA
ocds-lcuori-9137,ocds-lcuori-9137/01-contract,9137,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-9124,ocds-lcuori-9124/01-contract,9124,HN-RTN-05019000040204,PACASA
ocds-lcuori-9124,ocds-lcuori-9124/01-contract,9124,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9099,ocds-lcuori-9099/01-contract,9099,HN-RTN-05019000040204,PACASA
ocds-lcuori-9099,ocds-lcuori-9099/01-contract,9099,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-9039,ocds-lcuori-9039/01-contract,9039,HN-RTN-05019000040204,PACASA
ocds-lcuori-9039,ocds-lcuori-9039/01-contract,9039,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE
ocds-lcuori-9006,ocds-lcuori-9006/01-contract,9006,HN-RTN-05019000040204,PACASA
ocds-lcuori-9006,ocds-lcuori-9006/01-contract,9006,BzXX7z-byP1K8-7zv2zR,DIRECCION GENERAL DE PRESUPUESTO
ocds-lcuori-8983,ocds-lcuori-8983/01-contract,8983,HN-RTN-05019000040204,PACASA
ocds-lcuori-8983,ocds-lcuori-8983/01-contract,8983,NzBngz-byP1K8-by4Gzd,DIVISION ADMINISTRATIVA
ocds-lcuori-8974,ocds-lcuori-8974/01-contract,8974,HN-RTN-05019000040204,PACASA
ocds-lcuori-8974,ocds-lcuori-8974/01-contract,8974,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8966,ocds-lcuori-8966/01-contract,8966,HN-RTN-05019000040204,PACASA
ocds-lcuori-8966,ocds-lcuori-8966/01-contract,8966,lzlBXK-VyMDzX-VzaYzq,DIRECCION DEPARTAMENTAL DE ISLAS DE LA BAHIA
ocds-lcuori-8956,ocds-lcuori-8956/01-contract,8956,HN-RTN-05019000040204,PACASA
ocds-lcuori-8956,ocds-lcuori-8956/01-contract,8956,nz0RKj-byP1K8-byP1K8,OFICINA DE ADMINISTRACION
ocds-lcuori-8950,ocds-lcuori-8950/01-contract,8950,HN-RTN-05019000040204,PACASA
ocds-lcuori-8950,ocds-lcuori-8950/01-contract,8950,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-8941,ocds-lcuori-8941/01-contract,8941,HN-RTN-05019000040204,PACASA
ocds-lcuori-8941,ocds-lcuori-8941/01-contract,8941,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8899,ocds-lcuori-8899/01-contract,8899,HN-RTN-05019000040204,PACASA
ocds-lcuori-8899,ocds-lcuori-8899/01-contract,8899,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-8840,ocds-lcuori-8840/01-contract,8840,HN-RTN-05019000040204,PACASA
ocds-lcuori-8840,ocds-lcuori-8840/01-contract,8840,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-8839,ocds-lcuori-8839/01-contract,8839,HN-RTN-05019000040204,PACASA
ocds-lcuori-8839,ocds-lcuori-8839/01-contract,8839,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8808,ocds-lcuori-8808/01-contract,8808,HN-RTN-05019000040204,PACASA
ocds-lcuori-8808,ocds-lcuori-8808/01-contract,8808,7zvM5r-byP1K8-NzBWyw,DEPARTAMENTO DE ADMINISTRACION GENERAL
ocds-lcuori-8797,ocds-lcuori-8797/01-contract,8797,HN-RTN-05019000040204,PACASA
ocds-lcuori-8797,ocds-lcuori-8797/01-contract,8797,gywern-byP1K8-xK3qzP,OFICINA ADMINISTRADORA DE BIENES INCAUTADOS
ocds-lcuori-8762,ocds-lcuori-8762/01-contract,8762,HN-RTN-05019000040204,PACASA
ocds-lcuori-8762,ocds-lcuori-8762/01-contract,8762,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-8761,ocds-lcuori-8761/01-contract,8761,HN-RTN-05019000040204,PACASA
ocds-lcuori-8761,ocds-lcuori-8761/01-contract,8761,BzXX7z-byP1K8-6Kdoye,EVALUACION  SEGUIMIENTO LIQUIDACION DE DESCENTRALIZADAS
ocds-lcuori-8757,ocds-lcuori-8757/01-contract,8757,HN-RTN-05019000040204,PACASA
ocds-lcuori-8757,ocds-lcuori-8757/01-contract,8757,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-8734,ocds-lcuori-8734/01-contract,8734,HN-RTN-05019000040204,PACASA
ocds-lcuori-8734,ocds-lcuori-8734/01-contract,8734,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-8726,ocds-lcuori-8726/01-contract,8726,HN-RTN-05019000040204,PACASA
ocds-lcuori-8726,ocds-lcuori-8726/01-contract,8726,lzlBXK-RyYjNK-wrL0Br,DIRECCION METROPOLITANA DE TEGUCIGALPA
ocds-lcuori-8697,ocds-lcuori-8697/01-contract,8697,HN-RTN-05019000040204,PACASA
ocds-lcuori-8697,ocds-lcuori-8697/01-contract,8697,gywern-byP1K8-xK3qzP,OFICINA ADMINISTRADORA DE BIENES INCAUTADOS
ocds-lcuori-8667,ocds-lcuori-8667/01-contract,8667,HN-RTN-05019000040204,PACASA
ocds-lcuori-8667,ocds-lcuori-8667/01-contract,8667,7zv12r-xK3qzP-PKJ7rO,DIRECCION DEPARTAMENTAL DE EDUCACION DE CHOLUTECA
ocds-lcuori-8643,ocds-lcuori-8643/01-contract,8643,HN-RTN-05019000040204,PACASA
ocds-lcuori-8643,ocds-lcuori-8643/01-contract,8643,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-8635,ocds-lcuori-8635/01-contract,8635,HN-RTN-05019000040204,PACASA
ocds-lcuori-8635,ocds-lcuori-8635/01-contract,8635,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-8562,ocds-lcuori-8562/01-contract,8562,HN-RTN-05019000040204,PACASA
ocds-lcuori-8562,ocds-lcuori-8562/01-contract,8562,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8540,ocds-lcuori-8540/01-contract,8540,HN-RTN-05019000040204,PACASA
ocds-lcuori-8540,ocds-lcuori-8540/01-contract,8540,7rEaPr-byP1K8-NzBWyw,UNIDADES TECNICAS
ocds-lcuori-8510,ocds-lcuori-8510/01-contract,8510,HN-RTN-05019000040204,PACASA
ocds-lcuori-8510,ocds-lcuori-8510/01-contract,8510,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-8495,ocds-lcuori-8495/01-contract,8495,HN-RTN-05019000040204,PACASA
ocds-lcuori-8495,ocds-lcuori-8495/01-contract,8495,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-8488,ocds-lcuori-8488/01-contract,8488,HN-RTN-05019000040204,PACASA
ocds-lcuori-8488,ocds-lcuori-8488/01-contract,8488,VyMDzX-byP1K8-7rEMr2,SERVICIOS ADMINISTRATIVOS
ocds-lcuori-8448,ocds-lcuori-8448/01-contract,8448,HN-RTN-05019000040204,PACASA
ocds-lcuori-8448,ocds-lcuori-8448/01-contract,8448,byPeXK-byP1K8-RyYNKL,SECRETARIA DE ADMINISTRACION Y FINANZAS
ocds-lcuori-8420,ocds-lcuori-8420/01-contract,8420,HN-RTN-05019000040204,PACASA
ocds-lcuori-8420,ocds-lcuori-8420/01-contract,8420,NzBkRy-byP1K8-prbvrM,Direccion de Programas Especiales
ocds-lcuori-8357,ocds-lcuori-8357/01-contract,8357,HN-RTN-05019000040204,PACASA
ocds-lcuori-8357,ocds-lcuori-8357/01-contract,8357,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-8322,ocds-lcuori-8322/01-contract,8322,HN-RTN-05019000040204,PACASA
ocds-lcuori-8322,ocds-lcuori-8322/01-contract,8322,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-8313,ocds-lcuori-8313/01-contract,8313,HN-RTN-05019000040204,PACASA
ocds-lcuori-8313,ocds-lcuori-8313/01-contract,8313,BzXX7z-byP1K8-xK3qzP,CONTADURIA GENERAL DE LA REPUBLICA
ocds-lcuori-8300,ocds-lcuori-8300/01-contract,8300,HN-RTN-05019000040204,PACASA
ocds-lcuori-8300,ocds-lcuori-8300/01-contract,8300,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-8292,ocds-lcuori-8292/01-contract,8292,HN-RTN-05019000040204,PACASA
ocds-lcuori-8292,ocds-lcuori-8292/01-contract,8292,7zvjMz-OzGAKn-QrN6r0,COORDINACION DEL PROYECTO NACAOME
ocds-lcuori-8278,ocds-lcuori-8278/01-contract,8278,HN-RTN-05019000040204,PACASA
ocds-lcuori-8278,ocds-lcuori-8278/01-contract,8278,NzBWyw-byP1K8-byP1K8,COORDINACION  SUPERIOR EJECUTIVA
ocds-lcuori-8266,ocds-lcuori-8266/01-contract,8266,HN-RTN-05019000040204,PACASA
