ocid,id,awards/0/id,awards/0/suppliers/0/id,awards/0/suppliers/0/name
ocds-lcuori-kR0qDr-UDC-137-2016-1,ocds-lcuori-kR0qDr-UDC-137-2016-1/4,kR0qDr-UDC-137-2016-1,HN-RTN-0301970004592,Producciones Sontrac * Compra Menor
ocds-lcuori-8L4YaG-CM-0117-INA-2016-1,ocds-lcuori-8L4YaG-CM-0117-INA-2016-1/4,8L4YaG-CM-0117-INA-2016-1,HN-RTN-07031980018824,ALEMA INVERSIONES * Compra Menor
ocds-lcuori-2LAdQr-CM-088-FONDOVIAL-2016-1,ocds-lcuori-2LAdQr-CM-088-FONDOVIAL-2016-1/3,2LAdQr-CM-088-FONDOVIAL-2016-1,SG36xBL,SEGUROS CREFISA
ocds-lcuori-DRWQ0L-HONDUCOR-DC-838-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-838-2016-1/3,DRWQ0L-HONDUCOR-DC-838-2016-1,HN-RTN-REK6T1A,"Cemcol Comercial, S.A. de C.V. (CEMCOL COMERCIAL)"
ocds-lcuori-WRzj0R-CM-421-AT/SC3007-2016-1,ocds-lcuori-WRzj0R-CM-421-AT/SC3007-2016-1/3,WRzj0R-CM-421-AT/SC3007-2016-1,HN-RTN-06151979012897,Cafeteria Blanquita
ocds-lcuori-WRzw3r-CM-197-2016-1,ocds-lcuori-WRzw3r-CM-197-2016-1/3,WRzw3r-CM-197-2016-1,HN-RTN-08019013582043,VIAJES Y CULTURAS S DE R.L DE C.V
ocds-lcuori-WRzj0R-CM-004634-PV-2016-1,ocds-lcuori-WRzj0R-CM-004634-PV-2016-1/3,WRzj0R-CM-004634-PV-2016-1,HN-RTN-08019998390870,"EQUILAB, S. A. "
ocds-lcuori-DL9kwR-CC-6649-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6649-TSC-2016-1/4,DL9kwR-CC-6649-TSC-2016-1,HN-RTN-08011975002165,COMUNICACION MERCADEO * Compra Menor
ocds-lcuori-PLeQ0L-CM-MEP-290-16-1,ocds-lcuori-PLeQ0L-CM-MEP-290-16-1/4,PLeQ0L-CM-MEP-290-16-1,HN-RTN-18049011419948,CEYPA S A * Compra Menor
ocds-lcuori-PLeQ0L-CM-MEP-299-16-1,ocds-lcuori-PLeQ0L-CM-MEP-299-16-1/4,PLeQ0L-CM-MEP-299-16-1,HN-RTN-18049015711978,SERVI FIESTAS LAISEV S DE RL DE CV * Compra Menor
ocds-lcuori-WRzj0R-CM-004637-PV-2016-1,ocds-lcuori-WRzj0R-CM-004637-PV-2016-1/3,WRzj0R-CM-004637-PV-2016-1,HN-RTN-08019998390870,"EQUILAB, S. A. "
ocds-lcuori-WRzw3r-CM-198-2016-1,ocds-lcuori-WRzw3r-CM-198-2016-1/3,WRzw3r-CM-198-2016-1,HN-RTN-08019013582043,VIAJES Y CULTURAS S DE R.L DE C.V
ocds-lcuori-jRDA5r-SOLICITUD 2273-1,ocds-lcuori-jRDA5r-SOLICITUD 2273-1/3,jRDA5r-SOLICITUD 2273-1,HN-RTN-06131951000520,AUTO REPUESTOS SAN LUIS
ocds-lcuori-wrVJ9r-DICTA/2-316-2016-1,ocds-lcuori-wrVJ9r-DICTA/2-316-2016-1/4,wrVJ9r-DICTA/2-316-2016-1,HN-RTN-10061978001747,Comercial San Jenaro * Compra Menor
ocds-lcuori-8L4YaG-CM-0119-INA-2016-1,ocds-lcuori-8L4YaG-CM-0119-INA-2016-1/3,8L4YaG-CM-0119-INA-2016-1,SR8PQAR,PriceSmart Honduras S A
ocds-lcuori-kG1PpL-CM-084-INPREUNAH-2016-1,ocds-lcuori-kG1PpL-CM-084-INPREUNAH-2016-1/3,kG1PpL-CM-084-INPREUNAH-2016-1,HN-RTN-ZE5FÑM8,EMPRESA NACIONAL DE ARTES GRAFICAS “ENAG”
ocds-lcuori-2LAdQr-CM-093-FONDOVIAL-2016-1,ocds-lcuori-2LAdQr-CM-093-FONDOVIAL-2016-1/3,2LAdQr-CM-093-FONDOVIAL-2016-1,HN-RTN-05019999400238,JETSTEREO S.A. DE C.V.
ocds-lcuori-DL9JqG-CM-087-EMC-INSPECTORIA Y C-12016-1,ocds-lcuori-DL9JqG-CM-087-EMC-INSPECTORIA Y C-12016-1/3,DL9JqG-CM-087-EMC-INSPECTORIA Y C-12016-1,SoLjQbr,Repuestos del Japon 
ocds-lcuori-7G32OL-DEPN-058-2016-1,ocds-lcuori-7G32OL-DEPN-058-2016-1/3,7G32OL-DEPN-058-2016-1,HN-RTN-08901976017030,IMAPRO Industria Maderera Progreseña 
ocds-lcuori-8L42ZR-13-39-2016-1,ocds-lcuori-8L42ZR-13-39-2016-1/3,8L42ZR-13-39-2016-1,HN-RTN-08019011346656,MEDICAMENTOS Y EQUIPOS S. DE R. L. DE C. V.
ocds-lcuori-gLkVEr-N 222-2016-1,ocds-lcuori-gLkVEr-N 222-2016-1/3,gLkVEr-N 222-2016-1,HN-RTN-1BUSRM5,IMPRESOS GRAFICOS RILMAC
ocds-lcuori-WRzj0R-CM-005024-PV-2016-1,ocds-lcuori-WRzj0R-CM-005024-PV-2016-1/4,WRzj0R-CM-005024-PV-2016-1,HN-RTN-08019003251010,ELECTRO LLANTAS S. DE R.L * Compra Menor
ocds-lcuori-PLeQ0L-CM-MEP-305-16-1,ocds-lcuori-PLeQ0L-CM-MEP-305-16-1/4,PLeQ0L-CM-MEP-305-16-1,HN-RTN-18041967025209,JESUS ISLANDO RAMOS MEJIA * Compra Menor
ocds-lcuori-DRWQ0L-HONDUCOR-DC-842-2016-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-842-2016-1/3,DRWQ0L-HONDUCOR-DC-842-2016-1,SRbK2Or,INDUSTRIAS PANAVISION
ocds-lcuori-DL9kwR-CC-6667-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6667-TSC-2016-1/3,DL9kwR-CC-6667-TSC-2016-1,HN-RTN-08019014653958,INVERSIONES AMOR S DE RL DE CV
ocds-lcuori-DL9kwR-CC-6669-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6669-TSC-2016-1/3,DL9kwR-CC-6669-TSC-2016-1,HN-RTN-05019999400238,JETSTEREO S.A. DE C.V.
ocds-lcuori-DL9kwR-CC-6674-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6674-TSC-2016-1/3,DL9kwR-CC-6674-TSC-2016-1,HN-RTN-0801999532437,Servitodo
ocds-lcuori-DL9kwR-CC-6675-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6675-TSC-2016-1/3,DL9kwR-CC-6675-TSC-2016-1,SlRojQG,"Asociación de Ingenieros Constructores , Sociedad de Responsabilidad Limitada de capital variable (AINCO)"
ocds-lcuori-7GXa9R-CMA2-UDH-078-2016-1,ocds-lcuori-7GXa9R-CMA2-UDH-078-2016-1/3,7GXa9R-CMA2-UDH-078-2016-1,SGXqxwR,IPSA
ocds-lcuori-yRl6pL-SC 005 SSIS BM 5294 2016-1,ocds-lcuori-yRl6pL-SC 005 SSIS BM 5294 2016-1/3,yRl6pL-SC 005 SSIS BM 5294 2016-1,SRbK2Or,INDUSTRIAS PANAVISION
ocds-lcuori-XRbOkr-CS-CSJ-2016-0994-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0994-1/3,XRbOkr-CS-CSJ-2016-0994-1,HND-IDCARD-08019010343226,Sertecd
ocds-lcuori-Zr57xG-CM-371-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-371-IMFFAA-2016-1/3,Zr57xG-CM-371-IMFFAA-2016-1,HN-RTN-15161996001596,METAL INDUSTRIAL JAMIL 
ocds-lcuori-PLeQ0L-CM-MEP-317-16-1,ocds-lcuori-PLeQ0L-CM-MEP-317-16-1/4,PLeQ0L-CM-MEP-317-16-1,HN-RTN-18041976032111,JEOVANHY RAUL HERNANDEZ MENDEZ * Compra Menor
ocds-lcuori-XRbOkr-CS-CSJ-2016-0995-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0995-1/4,XRbOkr-CS-CSJ-2016-0995-1,HN-RTN-8019015719758,DISTRIBUIDORA DE LLANTAS Y RINES S A * Compra Menor
ocds-lcuori-wrVJ9r-DICTA-351-2016-1,ocds-lcuori-wrVJ9r-DICTA-351-2016-1/3,wrVJ9r-DICTA-351-2016-1,HN-RTN-FEDN2UY,INTEX S de RL
ocds-lcuori-WRzj0R-CM003674-PV-2016-1,ocds-lcuori-WRzj0R-CM003674-PV-2016-1/3,WRzj0R-CM003674-PV-2016-1,HN-RTN-08011986138652,Distribuciones Valencia
ocds-lcuori-wrVJ9r-DICTA-353-2015-1,ocds-lcuori-wrVJ9r-DICTA-353-2015-1/3,wrVJ9r-DICTA-353-2015-1,HN-RTN-FEDN2UY,INTEX S de RL
ocds-lcuori-Zr57xG-CM-377-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-377-IMFFAA-2016-1/4,Zr57xG-CM-377-IMFFAA-2016-1,HN-RTN-08019002279851,PINTURAS SUR DE HONDURAS S.A * Compra Menor
ocds-lcuori-yRl6pL-SC 022 SSIS BM 5603 2016-1,ocds-lcuori-yRl6pL-SC 022 SSIS BM 5603 2016-1/3,yRl6pL-SC 022 SSIS BM 5603 2016-1,SEr6JrN,"Centro de Automatización de Oficina, S.A. De C.V. (CENTROMATIC S.A. DE C.V.)"
ocds-lcuori-PLeAqL-COPECO-CM-251-2016-1,ocds-lcuori-PLeAqL-COPECO-CM-251-2016-1/3,PLeAqL-COPECO-CM-251-2016-1,HN-RTN-08019002281222,Llantijer S de RL
ocds-lcuori-0rw5YG-46-2016-1,ocds-lcuori-0rw5YG-46-2016-1/3,0rw5YG-46-2016-1,HN-RTN-08019010320219,"INVERSIONES MK, S. DE R. L. "
ocds-lcuori-Zr56vL-M-000271-2016-1,ocds-lcuori-Zr56vL-M-000271-2016-1/3,Zr56vL-M-000271-2016-1,HN-RTN-05019995097276,"Formularios Standard, S.A. (FORMULARIOS STANDARD)"
ocds-lcuori-DL9kwR-CC-6678-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6678-TSC-2016-1/3,DL9kwR-CC-6678-TSC-2016-1,HN-RTN-JECT9SA,Periodicos y Revistas  S.A De  C.V 
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-121-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-121-2016-1/3,MrM6zL-CM-CONEANFO-UAF-121-2016-1,SRaEolR,OFFICE DEPOT
ocds-lcuori-jRDA5r-SOLICITUD 2332-1,ocds-lcuori-jRDA5r-SOLICITUD 2332-1/3,jRDA5r-SOLICITUD 2332-1,HN-RTN-08011974047929,MARIO´S
ocds-lcuori-jRDA5r-SOLICITUD 2349-1,ocds-lcuori-jRDA5r-SOLICITUD 2349-1/3,jRDA5r-SOLICITUD 2349-1,SgGybeR,H.D. COMERCIALIZACIONES DIVERSAS S.A. (BATERIAS L.T.H.)
ocds-lcuori-WRzj0R-CM-441-AT/SC4345-2016-1,ocds-lcuori-WRzj0R-CM-441-AT/SC4345-2016-1/3,WRzj0R-CM-441-AT/SC4345-2016-1,HN-RTN-0801999532437,Servitodo
ocds-lcuori-7G3n9L-CM-35-FGSHEAC-1,ocds-lcuori-7G3n9L-CM-35-FGSHEAC-1/3,7G3n9L-CM-35-FGSHEAC-1,HN-RTN-10021984001327,DAVID VENTURA PORTILLO
ocds-lcuori-2LAzdG-ADQ-452-2016-1,ocds-lcuori-2LAzdG-ADQ-452-2016-1/3,2LAzdG-ADQ-452-2016-1,HN-RTN-08011980121095,INVERSIONES SAUCEDA
ocds-lcuori-8L4YaG-CM-0136-INA-2016-1,ocds-lcuori-8L4YaG-CM-0136-INA-2016-1/3,8L4YaG-CM-0136-INA-2016-1,HN-RTN-05019003077501,INDUSTRIAS METALICAS ROJAS NUÑEZ
ocds-lcuori-2LAzdG-ADQ-464-2016-1,ocds-lcuori-2LAzdG-ADQ-464-2016-1/3,2LAzdG-ADQ-464-2016-1,HN-RTN-08019995366610,Global Solar Service Sistelcom S de RL
ocds-lcuori-MrMPYR-269-2016-1,ocds-lcuori-MrMPYR-269-2016-1/3,MrMPYR-269-2016-1,HN-RTN-LEHZFÑY,Toyo Partes S.A. 
ocds-lcuori-jRDA5r-Solicitud 2306 -1,ocds-lcuori-jRDA5r-Solicitud 2306 -1/3,jRDA5r-Solicitud 2306 -1,HN-RTN-18041950006251,VARIEDADES MARICRUZ
ocds-lcuori-PR847R-ICF-SCS-228-2016-1,ocds-lcuori-PR847R-ICF-SCS-228-2016-1/4,PR847R-ICF-SCS-228-2016-1,HN-RTN-08019999409087,Banasupro * Compra Menor
ocds-lcuori-orvovL-UNAH-SEAF-OC-5022-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-5022-2016-1/3,orvovL-UNAH-SEAF-OC-5022-2016-1,HN-RTN-05019008162231,"Suministros Industriales SYMMAG, S. DE R. L. "
ocds-lcuori-orvovL-UNAH-SEAF-OC-5029-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-5029-2016-1/3,orvovL-UNAH-SEAF-OC-5029-2016-1,SRNw1vr,IPSA
ocds-lcuori-WRzj0R-CM-445-AT/SC4348-2016-1,ocds-lcuori-WRzj0R-CM-445-AT/SC4348-2016-1/3,WRzj0R-CM-445-AT/SC4348-2016-1,HN-RTN-06151979012897,Cafeteria Blanquita
ocds-lcuori-DL9kwR-CC-6679-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6679-TSC-2016-1/3,DL9kwR-CC-6679-TSC-2016-1,HN-RTN-JECT9SA,Periodicos y Revistas  S.A De  C.V 
ocds-lcuori-DL9kwR-CC-6680-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6680-TSC-2016-1/3,DL9kwR-CC-6680-TSC-2016-1,SXRb4KL,PUBLICACIONES Y NOTICIAS S.A./DIARIO EL HERALDO
ocds-lcuori-8L42ZR-13-20-2016-1,ocds-lcuori-8L42ZR-13-20-2016-1/3,8L42ZR-13-20-2016-1,HN-RTN-08019011346656,MEDICAMENTOS Y EQUIPOS S. DE R. L. DE C. V.
ocds-lcuori-PR8M9r-CM-262-IP-2016-1,ocds-lcuori-PR8M9r-CM-262-IP-2016-1/3,PR8M9r-CM-262-IP-2016-1,HN-RTN-05019999176134,Organización Publicitaria S.A. LA PRENSA
ocds-lcuori-WRzj0R-CM-448-AT/SC2257-2016-1,ocds-lcuori-WRzj0R-CM-448-AT/SC2257-2016-1/3,WRzj0R-CM-448-AT/SC2257-2016-1,HN-RTN-08019011361759,COIMPRES/FUNDAUPN
ocds-lcuori-Zr57xG-CM-396-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-396-IMFFAA-2016-1/4,Zr57xG-CM-396-IMFFAA-2016-1,HN-RTN-05019995140619,FOAM DE HONDURAS * Compra Menor
ocds-lcuori-DL9kwR-CC-6683-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6683-TSC-2016-1/3,DL9kwR-CC-6683-TSC-2016-1,HN-RTN-GELW31B,"Seguros del Pais, S.A."
ocds-lcuori-JLKQxR-COT.072-16-1,ocds-lcuori-JLKQxR-COT.072-16-1/3,JLKQxR-COT.072-16-1,HN-RTN-KEJNCU8,Inversiones y Distribuciones Guayape S.A DE C.V
ocds-lcuori-DL9kwR-CC-6686-TSC-2016-1,ocds-lcuori-DL9kwR-CC-6686-TSC-2016-1/3,DL9kwR-CC-6686-TSC-2016-1,HN-RTN-08019002281196,"MAPFRE SEGUROS HONDURAS, S. A."
ocds-lcuori-PLeQ0L-CM-MEP-346-16-1,ocds-lcuori-PLeQ0L-CM-MEP-346-16-1/4,PLeQ0L-CM-MEP-346-16-1,HN-RTN-08011971062195,Tienda Deportiva Stilo´s * Compra Menor
ocds-lcuori-lRongG-CM-158-INM-2016-1,ocds-lcuori-lRongG-CM-158-INM-2016-1/3,lRongG-CM-158-INM-2016-1,HN-RTN-IQYXTB8,Servi Food
ocds-lcuori-MLQPmr-CM-154-PGR-2016-1,ocds-lcuori-MLQPmr-CM-154-PGR-2016-1/3,MLQPmr-CM-154-PGR-2016-1,SRNw1vr,IPSA
ocds-lcuori-WRzj0R-CM-449-AT/SC2262-2016-1,ocds-lcuori-WRzj0R-CM-449-AT/SC2262-2016-1/3,WRzj0R-CM-449-AT/SC2262-2016-1,HN-RTN-06151979012897,Cafeteria Blanquita
ocds-lcuori-orvovL-UNAH-SEAF-OC-5043-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-5043-2016-1/3,orvovL-UNAH-SEAF-OC-5043-2016-1,HN-RTN-05019008162231,"Suministros Industriales SYMMAG, S. DE R. L. "
ocds-lcuori-PR8ooG-CM-230-CONAPID-2016-1,ocds-lcuori-PR8ooG-CM-230-CONAPID-2016-1/4,PR8ooG-CM-230-CONAPID-2016-1,HN-RTN-08011980165526,JOSUE SAMAEL BANEGAS RAMIREZ * Compra Menor
ocds-lcuori-WRzj0R-CM-452-AT/SC2263-2016-1,ocds-lcuori-WRzj0R-CM-452-AT/SC2263-2016-1/3,WRzj0R-CM-452-AT/SC2263-2016-1,HN-RTN-06151979012897,Cafeteria Blanquita
ocds-lcuori-2LAzdG-ADQ-478-2016-1,ocds-lcuori-2LAzdG-ADQ-478-2016-1/3,2LAzdG-ADQ-478-2016-1,HN-RTN-08019013578169,"DISTRIBUIDORA UNIVERSAL,S.DE R.L."
ocds-lcuori-PR8M9r-CM-269-IP-2016-1,ocds-lcuori-PR8M9r-CM-269-IP-2016-1/3,PR8M9r-CM-269-IP-2016-1,Srd1QWL,Aire Frio de Honduras S.A. de C.V.
ocds-lcuori-Zr57xG-CM-403-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-403-IMFFAA-2016-1/4,Zr57xG-CM-403-IMFFAA-2016-1,HN-RTN-08019008164218,ASOCIACION DE VENDEDORES DEL MERCADO ZONAL BELEN * Compra Menor
ocds-lcuori-jRDA5r-Solicitud 2369 -1,ocds-lcuori-jRDA5r-Solicitud 2369 -1/3,jRDA5r-Solicitud 2369 -1,HN-RTN-08019011412888,REPRESENTACIONES Y SERVICIOS TECNICOS RST
ocds-lcuori-PGJPBr-CM-075-PATH-2016-1,ocds-lcuori-PGJPBr-CM-075-PATH-2016-1/3,PGJPBr-CM-075-PATH-2016-1,HN-RTN-08019001001639,Motor Show
ocds-lcuori-PLe6mG-HSR-1993-2016-1,ocds-lcuori-PLe6mG-HSR-1993-2016-1/3,PLe6mG-HSR-1993-2016-1,HN-RTN-BE1T3UZ,Procesadora industrial de productos sanitarios S de RL (PROINPOS)
ocds-lcuori-PLeQ0L-CM-MEP-349-16-1,ocds-lcuori-PLeQ0L-CM-MEP-349-16-1/4,PLeQ0L-CM-MEP-349-16-1,HN-RTN-05011953031270,Ferretería Los Pasos * Compra Menor
ocds-lcuori-DRWQ0L-HONDUCOR-DC-005-2017-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-005-2017-1/3,DRWQ0L-HONDUCOR-DC-005-2017-1,HN-RTN-08019999405722,"MULTIGRAFICOS FLORES, S. DE R. L."
ocds-lcuori-DRWQ0L-HONDUCOR-DC-008-2017-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-008-2017-1/3,DRWQ0L-HONDUCOR-DC-008-2017-1,HN-RTN-08019999405722,"MULTIGRAFICOS FLORES, S. DE R. L."
ocds-lcuori-PLeQ0L-CM-MEP-354-16-1,ocds-lcuori-PLeQ0L-CM-MEP-354-16-1/3,PLeQ0L-CM-MEP-354-16-1,HN-RTN-7EKKJBM,Keymart
ocds-lcuori-PLeQ0L-CM-MEP-360-16-1,ocds-lcuori-PLeQ0L-CM-MEP-360-16-1/4,PLeQ0L-CM-MEP-360-16-1,HN-RTN-18041976032111,JEOVANHY RAUL HERNANDEZ MENDEZ * Compra Menor
ocds-lcuori-PR847R-ICF-SCS-237-2016-1,ocds-lcuori-PR847R-ICF-SCS-237-2016-1/4,PR847R-ICF-SCS-237-2016-1,HN-RTN-6011983010592,ROTULOS EL CHELE * Compra Menor
ocds-lcuori-2LAdQr-CM-106-FONDOVIAL-2016-1,ocds-lcuori-2LAdQr-CM-106-FONDOVIAL-2016-1/3,2LAdQr-CM-106-FONDOVIAL-2016-1,SXRb4KL,PUBLICACIONES Y NOTICIAS S.A./DIARIO EL HERALDO
ocds-lcuori-DL9JqG-CM091-EMC-JEMC2016-1,ocds-lcuori-DL9JqG-CM091-EMC-JEMC2016-1/3,DL9JqG-CM091-EMC-JEMC2016-1,SoLjQbr,Repuestos del Japon 
ocds-lcuori-WRzj0R-CM-003598-PV-2016-1,ocds-lcuori-WRzj0R-CM-003598-PV-2016-1/3,WRzj0R-CM-003598-PV-2016-1,S0rw5YG,"Papelería Honduras, S. DE R.L."
ocds-lcuori-WRzj0R-CM-003592-PV-2016-1,ocds-lcuori-WRzj0R-CM-003592-PV-2016-1/3,WRzj0R-CM-003592-PV-2016-1,HN-RTN-ceromadura,"JETSTEREO, S.A. DE C.V."
ocds-lcuori-PLe6mG-HSR--1993-2016-1,ocds-lcuori-PLe6mG-HSR--1993-2016-1/3,PLe6mG-HSR--1993-2016-1,HND-IDCARD-0801197713076,Daniel Alejandro Gandour Laínez
ocds-lcuori-8L4YaG-CM-0141-INA-2016-1,ocds-lcuori-8L4YaG-CM-0141-INA-2016-1/3,8L4YaG-CM-0141-INA-2016-1,HN-RTN-08019995294012,"Suministros Profesionales, S. de R.L. ""SUPROS, S. DE R.L."""
ocds-lcuori-8L4YaG-CM-0145-INA-2016-1,ocds-lcuori-8L4YaG-CM-0145-INA-2016-1/3,8L4YaG-CM-0145-INA-2016-1,HND-IDCARD-08019010343226,Sertecd
ocds-lcuori-kG1ger-CM-197-ENP-2016-1,ocds-lcuori-kG1ger-CM-197-ENP-2016-1/4,kG1ger-CM-197-ENP-2016-1,HN-RTN-05019003077155,"Electro Repuestos, S. de R. L. * Compra Menor"
ocds-lcuori-WRzw3r-CM-30-2016-1,ocds-lcuori-WRzw3r-CM-30-2016-1/3,WRzw3r-CM-30-2016-1,SLAayZL,Floristeria Rina
ocds-lcuori-WRzw3r-CM-32-2016-1,ocds-lcuori-WRzw3r-CM-32-2016-1/3,WRzw3r-CM-32-2016-1,HN-RTN-OEJ4O14,BUFFET COPELAND S. DE R.L. 
ocds-lcuori-WRzj0R-CM-000579-PV-2016-1,ocds-lcuori-WRzj0R-CM-000579-PV-2016-1/3,WRzj0R-CM-000579-PV-2016-1,SLOxY4G,Business Supply
ocds-lcuori-WRzj0R-CM-000579-PV-2-2016-1,ocds-lcuori-WRzj0R-CM-000579-PV-2-2016-1/3,WRzj0R-CM-000579-PV-2-2016-1,SLOxY4G,Business Supply
ocds-lcuori-PR8M9r-CM-046-IP-2016-1,ocds-lcuori-PR8M9r-CM-046-IP-2016-1/3,PR8M9r-CM-046-IP-2016-1,HN-RTN-08019995331960,COHMASCIN
ocds-lcuori-mrY67L-2009-2016RSGD-1,ocds-lcuori-mrY67L-2009-2016RSGD-1/3,mrY67L-2009-2016RSGD-1,HN-RTN-09011980003307,"""FERRETERIA GRACIAS A DIOS"" MAVIS ARELY LOPEZ JAMES"
ocds-lcuori-kG1ger-CM-218-ENP-2016-1,ocds-lcuori-kG1ger-CM-218-ENP-2016-1/4,kG1ger-CM-218-ENP-2016-1,HN-RTN-05019999179219,Todo en Tornilleria y Ferreteria S. de R. L. de C. V. * Compra Menor
ocds-lcuori-WRzj0R-CM-CURCEIUPN22-1,ocds-lcuori-WRzj0R-CM-CURCEIUPN22-1/3,WRzj0R-CM-CURCEIUPN22-1,HN-RTN-1509195800037,DISTRIBUIDORA Y REPRESENTACIONES GENERALES (DIRGEN)
ocds-lcuori-oLjPmR-CM-010-DECAD-2016-1,ocds-lcuori-oLjPmR-CM-010-DECAD-2016-1/3,oLjPmR-CM-010-DECAD-2016-1,HN-RTN-08019004002160,"LEOPLAST, S. DE R. L."
ocds-lcuori-8L4YaG-CM-0004-INA-2016-1,ocds-lcuori-8L4YaG-CM-0004-INA-2016-1/3,8L4YaG-CM-0004-INA-2016-1,HN-RTN-PEVSFUA,Inversiones y Suministros de Oficinas
ocds-lcuori-mrY67L-2209-2016RSGD-1,ocds-lcuori-mrY67L-2209-2016RSGD-1/3,mrY67L-2209-2016RSGD-1,HN-RTN-09011980003307,"""FERRETERIA GRACIAS A DIOS"" MAVIS ARELY LOPEZ JAMES"
ocds-lcuori-1RaMPR-CP-UMBRAL-04-2016-1,ocds-lcuori-1RaMPR-CP-UMBRAL-04-2016-1/3,1RaMPR-CP-UMBRAL-04-2016-1,HN-RTN-08019004457537,"Sistemas C & C, Sociedad Anonima de Capital Variable (Sistemas C & C, S.A. de C.V.)"
ocds-lcuori-XRbOkr-CS-CSJ-2016-0298-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0298-1/3,XRbOkr-CS-CSJ-2016-0298-1,HN-RTN-05019002062863,MILANO S. DE R.L. DE C.V
ocds-lcuori-XRbOkr-CS-CSJ-2016-0299-1,ocds-lcuori-XRbOkr-CS-CSJ-2016-0299-1/3,XRbOkr-CS-CSJ-2016-0299-1,HN-RTN-05019995106150,"ALMACENES LADY LEE, S. A. DE C. V. "
ocds-lcuori-wrV3LP-CMA-063-2016-1,ocds-lcuori-wrV3LP-CMA-063-2016-1/3,wrV3LP-CMA-063-2016-1,HN-RTN-15171972000193,COMPUTADRAS Y SUMINISTROS DE OFICINA(COMYSO)
ocds-lcuori-WRzj0R-CM-16956-PV1-2016-1,ocds-lcuori-WRzj0R-CM-16956-PV1-2016-1/3,WRzj0R-CM-16956-PV1-2016-1,SEr6K8L,Equipos y Repuestos Wolozny S.A. de C.V.
ocds-lcuori-2LAzdG-ADQ-108-2016-1,ocds-lcuori-2LAzdG-ADQ-108-2016-1/3,2LAzdG-ADQ-108-2016-1,HN-RTN-08019006043409,ROCA FUERTE INVERSIONES S DE R.L
ocds-lcuori-XRbOkr-CS-CSJ-2015-1219.-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-1219.-1/3,XRbOkr-CS-CSJ-2015-1219.-1,HN-RTN-15171972000193,COMPUTADRAS Y SUMINISTROS DE OFICINA(COMYSO)
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-25-2016-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-25-2016-1/3,MrM6zL-CM-CONEANFO-UAF-25-2016-1,S7GXj4r,PERIODICOS Y REVISTAS S.A. DE C. V. / DIARIO LA TRIBUNA
ocds-lcuori-mGE7er-CM-063-DINAF-2016-1,ocds-lcuori-mGE7er-CM-063-DINAF-2016-1/3,mGE7er-CM-063-DINAF-2016-1,HN-RTN-15031969003200,Auto Centro Sanchez
ocds-lcuori-2LAzdG-ADQ-112-2016-1,ocds-lcuori-2LAzdG-ADQ-112-2016-1/3,2LAzdG-ADQ-112-2016-1,HN-RTN-08019006043409,ROCA FUERTE INVERSIONES S DE R.L
ocds-lcuori-kR0Q0r-CM-ENAG-508-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-508-2016-1/3,kR0Q0r-CM-ENAG-508-2016-1,SDRW5Lg,"Compañía Importadora-Exportadora, S.DE R.L. (COIMEX, S.DE R.L.)."
ocds-lcuori-2LAzdG-ADQ-113-2016-1,ocds-lcuori-2LAzdG-ADQ-113-2016-1/3,2LAzdG-ADQ-113-2016-1,HN-RTN-08019006043409,ROCA FUERTE INVERSIONES S DE R.L
ocds-lcuori-PR8M9r-cm-062-ip-2016-1,ocds-lcuori-PR8M9r-cm-062-ip-2016-1/3,PR8M9r-cm-062-ip-2016-1,HN-RTN-08019995344765,Equipos Industriales S.A. DE C.V.
ocds-lcuori-KLg9wR-061-16-1,ocds-lcuori-KLg9wR-061-16-1/3,KLg9wR-061-16-1,HN-RTN-FENK26N/08019000236320, I.T.R. DE HONDURAS S  de R.L.
